starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 29 15:27:21 2018	1532888841	0	124	124	106
Sun Jul 29 15:27:16 2018	1532888836	0	124	124	113
Sun Jul 29 15:27:23 2018	1532888843	0	124	124	123
Sun Jul 29 15:27:16 2018	1532888836	0	124	124	113
Sun Jul 29 15:27:22 2018	1532888842	0	124	124	112
Sun Jul 29 15:27:22 2018	1532888842	0	124	124	112
Sun Jul 29 15:27:14 2018	1532888834	0	124	124	106
Sun Jul 29 15:27:14 2018	1532888834	0	125	125	106
Sun Jul 29 15:27:27 2018	1532888847	0	125	125	103
Sun Jul 29 15:27:24 2018	1532888844	0	125	125	95
Sun Jul 29 15:27:12 2018	1532888832	0	125	125	123
Sun Jul 29 15:27:26 2018	1532888846	0	125	125	109
Sun Jul 29 15:27:24 2018	1532888844	0	125	125	95
Sun Jul 29 15:27:24 2018	1532888844	0	125	125	124
Sun Jul 29 15:27:24 2018	1532888844	0	125	125	95
Sun Jul 29 15:27:17 2018	1532888837	0	125	126	91
Sun Jul 29 15:27:17 2018	1532888837	0	125	126	91
Sun Jul 29 15:27:11 2018	1532888831	0	126	126	90
Sun Jul 29 15:27:23 2018	1532888843	0	125	126	119
Sun Jul 29 15:27:23 2018	1532888843	0	126	126	119
Sun Jul 29 15:27:24 2018	1532888844	0	126	126	84
Sun Jul 29 15:27:18 2018	1532888838	0	126	126	116
Sun Jul 29 15:27:18 2018	1532888838	0	126	126	117
Sun Jul 29 15:27:18 2018	1532888838	0	126	126	117
Sun Jul 29 15:27:24 2018	1532888844	0	126	126	125
Sun Jul 29 15:27:11 2018	1532888831	0	126	126	90
Sun Jul 29 15:27:11 2018	1532888831	0	126	126	124
Sun Jul 29 15:27:20 2018	1532888840	0	126	127	124
Sun Jul 29 15:27:20 2018	1532888840	0	126	127	126
Sun Jul 29 15:27:13 2018	1532888833	0	127	127	114
Sun Jul 29 15:27:13 2018	1532888833	0	127	127	114
Sun Jul 29 15:27:20 2018	1532888840	0	127	127	126
Sun Jul 29 15:27:20 2018	1532888840	0	126	127	125
Sun Jul 29 15:27:18 2018	1532888838	0	127	127	126
Sun Jul 29 15:27:20 2018	1532888840	0	127	127	125
Sun Jul 29 15:27:12 2018	1532888832	0	127	127	125
Sun Jul 29 15:27:17 2018	1532888837	0	127	127	126
Sun Jul 29 15:27:17 2018	1532888837	0	127	127	91
Sun Jul 29 15:27:13 2018	1532888833	0	127	127	124
Sun Jul 29 15:27:13 2018	1532888833	0	127	127	109
Sun Jul 29 15:27:13 2018	1532888833	0	127	127	109
Sun Jul 29 15:27:21 2018	1532888841	0	127	127	89
Sun Jul 29 15:27:17 2018	1532888837	0	127	127	91
Sun Jul 29 15:27:21 2018	1532888841	0	127	127	94
Sun Jul 29 15:27:21 2018	1532888841	0	127	127	90
Sun Jul 29 15:27:21 2018	1532888841	0	127	127	95
Sun Jul 29 15:27:13 2018	1532888833	1	127	127	124
Sun Jul 29 15:27:18 2018	1532888838	0	127	127	127
Sun Jul 29 15:27:21 2018	1532888841	0	127	127	119
Sun Jul 29 15:27:25 2018	1532888845	0	127	127	92
Sun Jul 29 15:27:20 2018	1532888840	0	127	127	126
Sun Jul 29 15:27:25 2018	1532888845	0	127	127	93
Sun Jul 29 15:27:14 2018	1532888834	0	127	128	89
Sun Jul 29 15:27:26 2018	1532888846	0	128	128	110
Sun Jul 29 15:27:15 2018	1532888835	0	128	128	126
Sun Jul 29 15:27:18 2018	1532888838	0	128	128	126
Sun Jul 29 15:27:21 2018	1532888841	0	128	128	119
Sun Jul 29 15:27:27 2018	1532888847	0	128	128	111
Sun Jul 29 15:27:19 2018	1532888839	0	128	128	126
Sun Jul 29 15:27:25 2018	1532888845	0	128	128	113
Sun Jul 29 15:27:25 2018	1532888845	0	128	128	112
Sun Jul 29 15:27:18 2018	1532888838	0	128	128	127
Sun Jul 29 15:27:19 2018	1532888839	0	128	128	126
Sun Jul 29 15:27:22 2018	1532888842	0	128	128	87
Sun Jul 29 15:27:18 2018	1532888838	0	128	128	127
Sun Jul 29 15:27:22 2018	1532888842	0	128	128	87
Sun Jul 29 15:27:22 2018	1532888842	0	128	128	87
Sun Jul 29 15:27:16 2018	1532888836	0	128	128	86
Sun Jul 29 15:27:17 2018	1532888837	0	128	128	100
Sun Jul 29 15:27:22 2018	1532888842	0	128	128	83
Sun Jul 29 15:27:22 2018	1532888842	0	129	129	127
Sun Jul 29 15:27:25 2018	1532888845	0	129	129	88
Sun Jul 29 15:27:24 2018	1532888844	0	128	129	94
Sun Jul 29 15:27:26 2018	1532888846	0	129	129	122
Sun Jul 29 15:27:16 2018	1532888836	0	129	129	107
Sun Jul 29 15:27:16 2018	1532888836	0	129	129	107
Sun Jul 29 15:27:15 2018	1532888835	0	129	129	114
Sun Jul 29 15:27:21 2018	1532888841	0	129	129	89
Sun Jul 29 15:27:14 2018	1532888834	0	129	130	101
Sun Jul 29 15:27:15 2018	1532888835	0	130	130	128
Sun Jul 29 15:27:21 2018	1532888841	0	130	130	118
Sun Jul 29 15:27:19 2018	1532888839	0	130	130	96
Sun Jul 29 15:27:19 2018	1532888839	0	130	130	96
Sun Jul 29 15:27:13 2018	1532888833	0	130	130	125
Sun Jul 29 15:27:27 2018	1532888847	0	130	130	123
Sun Jul 29 15:27:26 2018	1532888846	0	130	131	96
Sun Jul 29 15:27:11 2018	1532888831	0	130	131	99
Sun Jul 29 15:27:25 2018	1532888845	0	131	131	110
Sun Jul 29 15:27:17 2018	1532888837	0	131	131	114
Sun Jul 29 15:27:11 2018	1532888831	0	131	131	99
Sun Jul 29 15:27:17 2018	1532888837	0	131	131	113
Sun Jul 29 15:27:17 2018	1532888837	0	131	131	123
Sun Jul 29 15:27:23 2018	1532888843	0	131	131	111
Sun Jul 29 15:27:23 2018	1532888843	0	131	131	112
Sun Jul 29 15:27:12 2018	1532888832	0	131	131	129
Sun Jul 29 15:27:12 2018	1532888832	0	131	131	130
Sun Jul 29 15:27:18 2018	1532888838	0	131	131	131
Sun Jul 29 15:27:26 2018	1532888846	0	132	132	97
Sun Jul 29 15:27:11 2018	1532888831	0	131	132	130
Sun Jul 29 15:27:24 2018	1532888844	0	132	132	110
Sun Jul 29 15:27:11 2018	1532888831	0	131	132	131
Sun Jul 29 15:27:13 2018	1532888833	0	132	132	130
Sun Jul 29 15:27:22 2018	1532888842	0	132	132	130
Sun Jul 29 15:27:17 2018	1532888837	0	132	132	127
Sun Jul 29 15:27:12 2018	1532888832	0	132	132	113
Sun Jul 29 15:27:12 2018	1532888832	0	132	132	113
Sun Jul 29 15:27:27 2018	1532888847	0	133	133	131
Sun Jul 29 15:27:28 2018	1532888848	0	133	133	127
Sun Jul 29 15:27:17 2018	1532888837	0	133	133	93
Sun Jul 29 15:27:17 2018	1532888837	0	133	133	93
Sun Jul 29 15:27:22 2018	1532888842	0	133	134	86
Sun Jul 29 15:27:27 2018	1532888847	0	134	134	80
Sun Jul 29 15:27:22 2018	1532888842	1	133	134	86
Sun Jul 29 15:27:12 2018	1532888832	0	134	134	115
Sun Jul 29 15:27:12 2018	1532888832	0	134	134	114
Sun Jul 29 15:27:18 2018	1532888838	0	134	134	116
Sun Jul 29 15:27:12 2018	1532888832	0	134	134	93
Sun Jul 29 15:27:18 2018	1532888838	0	134	134	127
Sun Jul 29 15:27:17 2018	1532888837	0	134	134	99
Sun Jul 29 15:27:26 2018	1532888846	0	134	134	134
Sun Jul 29 15:27:13 2018	1532888833	0	134	135	133
Sun Jul 29 15:27:13 2018	1532888833	0	135	135	133
Sun Jul 29 15:27:20 2018	1532888840	0	135	135	106
Sun Jul 29 15:27:13 2018	1532888833	0	135	135	105
Sun Jul 29 15:27:20 2018	1532888840	0	135	135	106
Sun Jul 29 15:27:15 2018	1532888835	0	135	135	94
Sun Jul 29 15:27:26 2018	1532888846	0	135	135	134
Sun Jul 29 15:27:26 2018	1532888846	0	135	135	122
Sun Jul 29 15:27:13 2018	1532888833	0	135	135	105
Sun Jul 29 15:27:16 2018	1532888836	0	135	135	106
Sun Jul 29 15:27:16 2018	1532888836	0	135	135	107
Sun Jul 29 15:27:18 2018	1532888838	0	135	135	117
Sun Jul 29 15:27:25 2018	1532888845	0	135	135	95
Sun Jul 29 15:27:26 2018	1532888846	0	135	135	133
Sun Jul 29 15:27:26 2018	1532888846	0	135	135	127
Sun Jul 29 15:27:22 2018	1532888842	0	135	135	134
Sun Jul 29 15:27:25 2018	1532888845	0	135	135	99
Sun Jul 29 15:27:14 2018	1532888834	0	135	135	128
Sun Jul 29 15:27:27 2018	1532888847	0	136	136	134
Sun Jul 29 15:27:16 2018	1532888836	0	136	136	105
Sun Jul 29 15:27:26 2018	1532888846	0	136	136	124
Sun Jul 29 15:27:16 2018	1532888836	0	136	136	105
Sun Jul 29 15:27:16 2018	1532888836	0	136	137	105
Sun Jul 29 15:27:13 2018	1532888833	0	137	137	97
Sun Jul 29 15:27:20 2018	1532888840	0	137	137	115
Sun Jul 29 15:27:13 2018	1532888833	0	137	137	98
Sun Jul 29 15:27:20 2018	1532888840	0	137	137	114
Sun Jul 29 15:27:18 2018	1532888838	0	137	137	136
Sun Jul 29 15:27:21 2018	1532888841	0	137	137	137
Sun Jul 29 15:27:13 2018	1532888833	0	137	137	118
Sun Jul 29 15:27:16 2018	1532888836	0	137	138	135
Sun Jul 29 15:27:24 2018	1532888844	0	137	138	106
Sun Jul 29 15:27:26 2018	1532888846	0	138	138	127
Sun Jul 29 15:27:24 2018	1532888844	0	138	138	109
Sun Jul 29 15:27:15 2018	1532888835	0	138	138	102
Sun Jul 29 15:27:21 2018	1532888841	0	139	139	91
Sun Jul 29 15:27:27 2018	1532888847	0	139	139	116
Sun Jul 29 15:27:23 2018	1532888843	0	139	139	126
Sun Jul 29 15:27:23 2018	1532888843	0	139	139	138
Sun Jul 29 15:27:16 2018	1532888836	0	139	139	103
Sun Jul 29 15:27:16 2018	1532888836	0	139	139	111
Sun Jul 29 15:27:16 2018	1532888836	0	139	139	111
Sun Jul 29 15:27:28 2018	1532888848	0	139	139	98
Sun Jul 29 15:27:12 2018	1532888832	0	139	140	69
Sun Jul 29 15:27:21 2018	1532888841	0	140	140	138
Sun Jul 29 15:27:13 2018	1532888833	0	141	141	83
Sun Jul 29 15:27:13 2018	1532888833	0	141	141	83
Sun Jul 29 15:27:19 2018	1532888839	0	141	141	109
Sun Jul 29 15:27:19 2018	1532888839	0	141	141	109
Sun Jul 29 15:27:18 2018	1532888838	0	141	141	89
Sun Jul 29 15:27:12 2018	1532888832	0	141	141	93
Sun Jul 29 15:27:12 2018	1532888832	0	141	142	93
Sun Jul 29 15:27:12 2018	1532888832	0	142	142	93
Sun Jul 29 15:27:28 2018	1532888848	0	142	142	142
Sun Jul 29 15:27:24 2018	1532888844	0	142	142	119
Sun Jul 29 15:27:15 2018	1532888835	0	142	142	118
Sun Jul 29 15:27:15 2018	1532888835	0	142	142	118
Sun Jul 29 15:27:21 2018	1532888841	0	142	143	110
Sun Jul 29 15:27:18 2018	1532888838	0	143	143	142
Sun Jul 29 15:27:17 2018	1532888837	0	143	144	131
Sun Jul 29 15:27:18 2018	1532888838	0	144	144	143
Sun Jul 29 15:27:19 2018	1532888839	0	144	145	107
Sun Jul 29 15:27:17 2018	1532888837	0	145	145	131
Sun Jul 29 15:27:23 2018	1532888843	0	147	147	133
Sun Jul 29 15:27:26 2018	1532888846	0	148	148	146
Sun Jul 29 15:27:12 2018	1532888832	0	148	149	139
Sun Jul 29 15:27:26 2018	1532888846	0	149	149	147
Sun Jul 29 15:27:12 2018	1532888832	0	149	149	141
Sun Jul 29 15:27:12 2018	1532888832	0	149	149	142
Sun Jul 29 15:27:18 2018	1532888838	0	150	150	149
Sun Jul 29 15:27:15 2018	1532888835	0	150	150	135
Sun Jul 29 15:27:12 2018	1532888832	0	150	150	135
Sun Jul 29 15:27:15 2018	1532888835	0	150	150	136
Sun Jul 29 15:27:18 2018	1532888838	0	151	151	150
Sun Jul 29 15:27:22 2018	1532888842	0	152	152	150
Sun Jul 29 15:27:22 2018	1532888842	0	152	152	150
Sun Jul 29 15:27:20 2018	1532888840	0	152	153	116
Sun Jul 29 15:27:20 2018	1532888840	0	153	153	116
Sun Jul 29 15:27:18 2018	1532888838	0	153	153	153
Sun Jul 29 15:27:18 2018	1532888838	0	156	156	138
Sun Jul 29 15:27:12 2018	1532888832	0	163	163	122
Sun Jul 29 15:27:14 2018	1532888834	0	166	166	141
Sun Jul 29 15:27:26 2018	1532888846	0	173	173	171
